numberArgument,numberAdvocate,nameAdvocate,homeAdvocate,selfAdvocate,argsAdvocate,dateArgument,caseInfo,citeInfo,corrections
1222,660,"Sarah E. Harrington","",false,1,"Mar. 22, 2010","Hamilton v. Lanning, 560 U.S. 505 (2010)","2009 J. Sup. Ct. U.S. 684",""
1223,661,"Marla R. McCowan","",false,1,"Mar. 29, 2010","Renico v. Lett, 559 U.S. 766 (2010)","2009 J. Sup. Ct. U.S. 705",""
1224,662,"Lisa B. Freeland","",false,1,"Mar. 30, 2010","Dillon v. United States, 560 U.S. 817 (2010)","2009 J. Sup. Ct. U.S. 708",""
1225,630,"Leondra R. Kruger","",false,6,"Mar. 30, 2010","Dillon v. United States, 560 U.S. 817 (2010)","2009 J. Sup. Ct. U.S. 708",""
1226,634,"Nicole A. Saharsky","",false,8,"Mar. 31, 2010","Carachuri-Rosendo v. Holder, 560 U.S. 563 (2010)","2009 J. Sup. Ct. U.S. 713",""
1227,663,"Jaclyn S. Frankfurt","",false,1,"Mar. 31, 2010","Robertson v. United States ex. Rel Watson, 560 U.S. 272 (2010)","2009 J. Sup. Ct. U.S. 713",""
1228,650,"Elena Kagan","",false,6,"Mar. 31, 2010","Robertson v. United States ex. Rel Watson, 560 U.S. 272 (2010)","2009 J. Sup. Ct. U.S. 713",""
1229,391,"Pamela S. Karlan","",false,6,"Apr. 20, 2010","Dolan v. United States, 560 U.S. 605 (2010)","2009 J. Sup. Ct. U.S. 771-772",""
1230,599,"Deanne E. Maynard","",false,12,"Oct. 4, 2010","Ransom v. FIA Card Service, 562 U.S. 61 (2011)","2010 J. Sup. Ct. U.S. 184",""
1231,634,"Nicole A. Saharsky","",false,9,"Oct. 4, 2010","Ransom v. FIA Card Service, 562 U.S. 61 (2011)","2010 J. Sup. Ct. U.S. 716",""
1232,664,"Lori B. Palmer","",false,1,"Oct. 5, 2010","Michigan v. Bryant, 562 U.S. 344 (2011)","2010 J. Sup. Ct. U.S. 186",""
1233,630,"Leondra R. Kruger","",false,7,"Oct. 5, 2010","Michigan v. Bryant, 562 U.S. 344 (2011)","2010 J. Sup. Ct. U.S. 186",""
1234,665,"Margie J. Phelps","",false,1,"Oct. 6, 2010","Snyder v. Phelps, 562 U.S. 443 (2011)","2010 J. Sup. Ct. U.S. 187",""
1235,392,"Kathleen M. Sullivan","",false,6,"Oct. 12, 2010","Bruesewitz v. Wyeth, 562 U.S. 223 (2011)","2010 J. Sup. Ct. U.S. 214",""
1236,633,"Danielle Spinelli","",false,2,"Nov. 1, 2010","United States v. Tohono O'odham Nation, 563 U.S. 307 (2011)","2010 J. Sup. Ct. U.S. 288",""
1237,660,"Sarah E. Harrington","",false,2,"Nov. 2, 2010","Sossamon v. Texas, 563 U.S. 277 (2011)","2010 J. Sup. Ct. U.S. 290",""
1238,666,"Paula S. Bickett","",false,1,"Nov. 3, 2010","Arizona Christian School Tuition Organization v.Winn, 563 U.S. 125 (2011)","2010 J. Sup. Ct. U.S. 292",""
1239,667,"Melissa A. Sherry","",false,1,"Nov. 10, 2010","CSX Transportation v. Alabama Department of Revenue, 562 U.S. 277 (2011)","2010 J. Sup. Ct. U.S. 314",""
1240,179,"Judith H. Mizner","",false,2,"Nov. 29, 2010","Wall v. Kholi, 562 U.S. 545 (2011)","2010 J. Sup. Ct. U.S. 383",""
1241,653,"Ginger D. Anders","",false,3,"Dec. 1, 2010","Virginia Office for Protection and Advocacy v. Stewart, 563 U.S. 247 (2011)","2010 J. Sup. Ct. U.S. 387",""
1242,460,"Lisa S. Blatt","",false,29,"Dec. 6, 2010","Henderson v. Shinseki, 562 U.S. 428 (2011)","2010 J. Sup. Ct. U.S. 403",""
1243,630,"Leondra R. Kruger","",false,8,"Dec. 7, 2010","Thompson v. North American Stainless, 562 U.S. 170 (2011)","2010 J. Sup. Ct. U.S. 406",""
1244,668,"Leigh Gross Latherow","",false,1,"Dec. 7, 2010","Thompson v. North American Stainless, 562 U.S. 170 (2011)","2010 J. Sup. Ct. U.S. 406",""
1245,669,"Mary R. O'Grady","",false,1,"Dec. 8, 2010","Chamber of Commerce of the United States v. Whiting, 563 U.S. 582 (2011)","2010 J. Sup. Ct. U.S. 407",""
1246,670,"Collyn Peddie","",false,1,"Jan. 11, 2011","Goodyear dunlop Tires Operations v. Brown, 564 U.S. 915 (2011)","2010 J. Sup. Ct. U.S. 489-490",""
1247,460,"Lisa S. Blatt","",false,30,"Jan. 19, 2011","Astra USA v. Santa Clara County, California, 563 U.S. 110 (2011)","2010 J. Sup. Ct. U.S. 527",""
1248,653,"Ginger D. Anders","",false,4,"Jan. 19, 2011","Astra USA v. Santa Clara County, California, 563 U.S. 110 (2011)","2010 J. Sup. Ct. U.S. 527",""
1249,634,"Nicole A. Saharsky","",false,10,"Feb. 28, 2011","DePierre v. United States, 564 U.S. 70 (2011)","2010 J. Sup. Ct. U.S. 638",""
1250,630,"Leondra R. Kruger","",false,9,"Mar. 1, 2011","Alford v. Greene, 563 U.S. 692 (2011)","2010 J. Sup. Ct. U.S. 640",""
1251,671,"Carolyn A. Kubitschek","",false,1,"Mar. 1, 2011","Alford v. Greene, 563 U.S. 692 (2011)","2010 J. Sup. Ct. U.S. 640",""
1252,667,"Melissa A. Sherry","",false,2,"Mar. 1, 2011","Schindler Elevator Corporation v. United States, 563 U.S. 401 (2011)","2010 J. Sup. Ct. U.S. 640","aka Melissa Arbus Sherry"
1253,672,"Kristina Schwartz","",false,1,"Mar. 21, 2011","Tolentino v. New York, 563 U.S. 123 (2011)","2010 J. Sup. Ct. U.S. 700",""
1254,593,"Caitlin J. Halligan","",false,5,"Mar. 21, 2011","Tolentino v. New York, 563 U.S. 123 (2011)","2010 J. Sup. Ct. U.S. 700",""
1255,630,"Leondra R. Kruger","",false,10,"Mar. 23, 2011","Turner v. Rogers, U.S. 431 564 (2011)","2010 J. Sup. Ct. U.S. 703",""
1256,673,"Barbara S. Blackman","",false,1,"Mar. 23, 2011","J. D. B. v. North Carolina, 564 U.S. 261 (2011)","2010 J. Sup. Ct. U.S. 704",""
1257,660,"Sarah E. Harrington","",false,3,"Mar. 29, 2011","Fowler v. United States, 563 U.S. 668 (2011)","2010 J. Sup. Ct. U.S. 726",""
1258,203,"Barbara D. Underwood","",false,19,"Apr. 19, 2011","American Electric Power Company v. Connecticut, 564 U.S. 410 (2011)","2010 J. Sup. Ct. U.S. 798",""
1259,634,"Nicole A. Saharsky","",false,11,"Apr. 25, 2011","Erica P. John Fund v. Halliburton Co., 563 U.S. 804 (2011)","2010 J. Sup. Ct. U.S. 818",""
1260,674,"Bridget C. Asay","",false,1,"Apr. 26, 2011","Sorrell v. IMS Health Inc., 564 U.S. 552 (2011)","2010 J. Sup. Ct. U.S. 820",""
1261,675,"Karin S. Schwartz","",false,1,"Oct. 3, 2011","Douglas v. Santa Rosa Memorial Hospital, 565 U.S. 606 (2011)","2011 J. Sup. Ct. U.S. 169",""
1262,676,"Candace Cain","",false,1,"Oct. 3, 2011","Reynolds v. United States, 565 U.S. 432","2011 J. Sup. Ct. U.S. 169",""
1263,667,"Melissa A. Sherry","",false,3,"Oct. 3, 2011","Reynolds v. United States, 565 U.S. 432","2011 J. Sup. Ct. U.S. 169",""
1264,630,"Leondra R. Kruger","",false,11,"Oct. 5, 2011","Hosanna-Tabor Evangelical Lutheran Church and School v. Equal Employment Opportunity Commission, 565 U.S. 171 (2012)","2011 J. Sup. Ct. U.S. 174",""
1265,634,"Nicole A. Saharsky","",false,12,"Oct. 12, 2011","Florence v. Board of Chosen Freeholders of the County of Burlington, 566 U.S. 318 (2012)","2011 J. Sup. Ct. U.S. 206",""
1266,677,"Valerie R. Newman","",false,1,"Oct. 31, 2011","Lafler v. Cooper, 566 U.S. 156 (2012)","2011 J. Sup. Ct. U.S. 262",""
1267,634,"Nicole A. Saharsky","",false,13,"Nov. 2, 2011","Perry v. New Hampshire, 565 U.S. 228 (2012)","2011 J. Sup. Ct. U.S. 266",""
1268,465,"Patricia A. Millett","",false,29,"Nov. 2, 2011","Gonzalez v. Thaler, U.S. 134 565 (2012)","2011 J. Sup. Ct. U.S. 265-266",""
1269,678,"Ann O'Connell","",false,1,"Nov. 2, 2011","Gonzalez v. Thaler, 565 U.S. 134 (2012)","2011 J. Sup. Ct. U.S. 266",""
1270,679,"Donna R. Andrieu","",false,1,"Nov. 8, 2011","Smith v. Cain, 565 U.S. 73 (2012)","2011 J. Sup. Ct. U.S. 288",""
1271,680,"Susan K. Smith","",false,1,"Nov. 9, 2011","National Meat Association v. Harris, 565 U.S. 452 (2012)","2011 J. Sup. Ct. U.S. 290",""
1272,660,"Sarah E. Harrington","",false,4,"Nov. 9, 2011","Kurns v. Railroad Friction Products Corporation, 565 U.S. 625 (2012)","2011 J. Sup. Ct. U.S. 290",""
1273,681,"Susan M. Freeman","",false,1,"Nov. 29, 2011","Hall v. United States, 566 U.S. 506 (2011)","2011 J. Sup. Ct. U.S. 357-358",""
1274,682,"Anita Alvarez","",false,1,"Dec. 6, 2011","Williams v. Illinois, 567 U.S. 50 (2011)","2011 J. Sup. Ct. U.S. 379",""
1275,653,"Ginger D. Anders","",false,5,"Jan. 9, 2012","Kappos v. Hyatt, 566 U.S. 431 (2012)","2011 J. Sup. Ct. U.S. 463",""
1276,465,"Patricia A. Millett","",false,30,"Jan. 17, 2012","Filarsky v. Delia, 566 U.S. 377 (2012)","2011 J. Sup. Ct. U.S. 501",""
1277,634,"Nicole A. Saharsky","",false,14,"Jan. 17, 2012","Filarsky v. Delia, 566 U.S. 377 (2012)","2011 J. Sup. Ct. U.S. 501",""
1278,630,"Leondra R. Kruger","",false,12,"Jan. 18, 2012","Holder v. Sawyers, 566 U.S. 583 (2012)","2011 J. Sup. Ct. U.S. 504",""
1279,678,"Ann O'Connell","",false,2,"Feb. 21, 2012","Freeman v. Quicken Loans, 566 U.S. 624 (2012)","2011 J. Sup. Ct. U.S. 594",""
1280,683,"Kathleen A. Lord","",false,1,"Feb. 27, 2012","Wood v. Milyard, 566 U.S. 463 (2012)","2011 J. Sup. Ct. U.S. 613",""
1281,667,"Melissa A. Sherry","",false,4,"Feb. 27, 2012","Wood v. Milyard, 566 U.S. 463 (2012)","2011 J. Sup. Ct. U.S. 614",""
1282,392,"Kathleen M. Sullivan","",false,7,"Feb. 28, 2012","Kiobel v. Royal Dutch Petroleum Co.","2011 J. Sup. Ct. U.S. 616",""
1283,684,"Laura G. Ferguson","",false,1,"Feb. 28, 2012","Mohamad v. Palestinian Authority, 566 U.S. 449 (2012)","2011 J. Sup. Ct. U.S. 616",""
1284,599,"Deanne E. Maynard","",false,13,"Apr. 23, 2012","RadLAX Gateway Hotel v. Amalgamated Bank, 566 U.S. 639 (2012)","2011 J. Sup. Ct. U.S. 794-795",""
1285,660,"Sarah E. Harrington","",false,5,"Apr. 23, 2012","RadLAX Gateway Hotel v. Amalgamated Bank, 566 U.S. 639 (2012)","2011 J. Sup. Ct. U.S. 795",""
1286,465,"Patricia A. Millett","",false,31,"Apr. 24, 2012","Salazar v. Patchak, 566 U.S. 920 (2012)","2011 J. Sup. Ct. U.S. 798",""
1287,392,"Kathleen M. Sullivan","",false,8,"Oct. 1, 2012","Kiobel v. Royal Dutch Petroleum Co., 569 U.S. ___ (2013)","2012 J. Sup. Ct. U.S. 167",""
1288,660,"Sarah E. Harrington","",false,6,"Oct. 2, 2012","Kloeckner v. Solis, 565 U.S. 1152 (2012)","2012 J. Sup. Ct. U.S. 170","name originally spelled Sarah E. Harrigan"
1289,685,"Stephanie Brenan","",false,1,"Oct. 3, 2012","Johnson v. Williams, 568 U.S. ___ (2013)","2012 J. Sup. Ct. U.S. 171",""
1290,686,"Alexandra T. Schimmer","",false,1,"Oct. 9, 2012","Tibbals v. Carter, 568 U.S. ___ (2013)","2012 J. Sup. Ct. U.S. 207",""
1291,678,"Ann O'Connell","",false,3,"Oct. 9, 2012","Ryan v. Gonzales, 568 U.S. ___ (2013)","2012 J. Sup. Ct. U.S. 207",""
1292,687,"Leticia Marquez","",false,1,"Oct. 9, 2012","Ryan v. Gonzales, 568 U.S. ___ (2013)","2012 J. Sup. Ct. U.S. 207",""
1293,634,"Nicole A. Saharsky","",false,15,"Oct. 31, 2012","Florida v. Jardines, 565 U.S. 1104 (2012)","2012 J. Sup. Ct. U.S. 265",""
1294,667,"Melissa A. Sherry","",false,5,"Nov. 5, 2012","Amgen Inc. v. Connecticut Retirement Plans and Trust Funds, 568 U.S. ___ (2013)","2012 J. Sup. Ct. U.S. 285",""
1295,660,"Sarah E. Harrington","",false,7,"Nov. 6, 2012","Smith v. United States, 568 U.S. ___ (2013)","2012 J. Sup. Ct. U.S. 287",""
1296,653,"Ginger D. Anders","",false,6,"Nov. 7, 2012","Already v. Nike., 568 U.S. ___ (2013)","2012 J. Sup. Ct. U.S. 290",""
1297,532,"Allison M. Zieve","",false,5,"Nov. 7, 2012","Marx v. General Revenue Corporation, 568 U.S. ___ (2013)","2012 J. Sup. Ct. U.S. 290",""
1298,460,"Lisa S. Blatt","",false,31,"Nov. 7, 2012","Marx v. General Revenue Corporation, 568 U.S. ___ (2013)","2012 J. Sup. Ct. U.S. 290",""
1299,688,"Patricia A. Gilley","",false,1,"Nov. 28, 2011","Henderson v. United States, 565 U.S. 1069 (2011)","2012 J. Sup. Ct. U.S. 356",""
1300,634,"Nicole A. Saharsky","",false,16,"Dec. 5, 2012","Chafin v. Chafin, 568 U.S. ___ (2013)","2012 J. Sup. Ct. U.S. 381",""
1301,653,"Ginger D. Anders","",false,7,"Jan. 8, 2013","Wos v. E.M.A, 568 U.S. ___ (2013)","2012 J. Sup. Ct. U.S. 464",""
1302,634,"Nicole A. Saharsky","",false,17,"Jan. 9, 2013","Missouri v. McNeely, 569 U.S. ___ (2013)","2012 J. Sup. Ct. U.S. 468",""
1303,689,"Mary E. Maguire","",false,1,"Jan. 14, 2013","Alleyne v. United States, 570 U.S. ___ (2013)","2012 J. Sup. Ct. U.S. 497",""
1304,690,"Carla S. Sigler","",false,1,"Jan. 14, 2013","Boyer v. Louisiana, 569 U.S. ___ (2013)","2012 J. Sup. Ct. U.S. 497",""
1305,691,"Jane Webre","",false,1,"Jan. 16, 2013","Gunn v. Minton, 568 U.S. ___ (2013)","2012 J. Sup. Ct. U.S. 502",""
1306,667,"Melissa A. Sherry","",false,6,"Feb. 19, 2013","Bowman v. Monsanto Company, 569 U.S. ___ (2013)","2012 J. Sup. Ct. U.S. 582",""
1307,678,"Ann O'Connell","",false,4,"Feb. 20, 2013","PPL Corporation and Subsidiaries v. Commissioner of Internal Revenue, 569 U.S. ___ (2013)","2012 J. Sup. Ct. U.S. 587",""
1308,692,"Katherine Winfree","",false,1,"Feb. 26, 2013","Maryland v. King Jr., 569 U.S. ___ (2013)","2012 J. Sup. Ct. U.S. 616",""
1309,465,"Patricia A. Millett","",false,32,"Mar. 18, 2013","Arizona v. The Inter Tribal Council of Arizona, 570 U.S. ___ (2013)","2012 J. Sup. Ct. U.S. 679",""
1310,693,"Vicki C. Jackson","",false,1,"Mar. 27, 2013","United States v. Windsor, 570 U.S. ___ (2013)","2012 J. Sup. Ct. U.S. 710","first argument, not originally counted as a new advocate"
1311,694,"Roberta A. Kaplan","",false,1,"Mar. 27, 2013","United States v. Windsor, 570 U.S. ___ (2013)","2012 J. Sup. Ct. U.S. 710","first argument, not originally counted as a new advocate"
1312,460,"Lisa S. Blatt","",false,32,"Apr. 16, 2013","Adoptive Couple v. Baby Girl, 570 U.S. ___ (2013)","2012 J. Sup. Ct. U.S. 778",""
1313,516,"M. Carolyn Fuentes","",false,2,"Apr. 17, 2013","United States v. Kebodeaux, 570 U.S. ___ (2013)","2012 J. Sup. Ct. U.S. 784",""
1314,653,"Ginger D. Anders","",false,8,"Apr. 17, 2013","Salinas v. Texas, 570 U.S. ___ (2013)","2012 J. Sup. Ct. U.S. 784",""
1315,659,"Elaine J. Goldenberg","",false,2,"Apr. 22, 2013","Hillman v. Maretta, 569 U.S. ___ (2013)","2012 J. Sup. Ct. U.S. 802",""
1316,660,"Sarah E. Harrington","",false,8,"Apr. 23, 2013","Sekhar v. United States, 570 U.S. ___ (2013)","2012 J. Sup. Ct. U.S. 804",""
1317,678,"Ann O'Connell","",false,5,"Apr. 23, 2013","Tarrant Regional Water District v. Herrmann, 569 U.S. ___ (2013)","2012 J. Sup. Ct. U.S. 804",""
1318,460,"Lisa S. Blatt","",false,33,"Apr. 23, 2013","Tarrant Regional Water District v. Herrmann, 569 U.S. ___ (2013)","2012 J. Sup. Ct. U.S. 804",""
1319,667,"Melissa A. Sherry","",false,7,"Apr. 24, 2013","University of Texas Southwestern Medical Center v. Nassar, 570 U.S. ___ (2013)","2012 J. Sup. Ct. U.S. 806",""
1320,659,"Elaine J. Goldenberg","",false,3,"Oct. 7, 2013","Proskauer Rose v. Troice, 571 U.S. ___ (2014)","2013 J. Sup. Ct. U.S. 183",""
1321,695,"Erin E. Murphy","",false,1,"Oct. 8, 2013","McCutcheon v. Federal Election Commission, 572 U.S. ___ (2014)","2013 J. Sup. Ct. U.S. 186",""
1322,678,"Ann O'Connell","",false,6,"Oct. 8, 2013","Burt v. Titlow, 571 U.S. ___ (2013)","2013 J. Sup. Ct. U.S. 186",""
1323,677,"Valerie R. Newman","",false,2,"Oct. 8, 2013","Burt v. Titlow, 571 U.S. ___ (2013)","2013 J. Sup. Ct. U.S. 186",""
1324,653,"Ginger D. Anders","",false,9,"Oct. 15, 2013","Heimeshoff v. Hartford Life & Accident Insurance Co., 571 U.S. ___ (2013)","2013 J. Sup. Ct. U.S. 218",""
1325,696,"Catherine M. A. Carroll","",false,1,"Oct. 15, 2013","Heimeshoff v. Hartford Life & Accident Insurance Co., 571 U.S. ___ (2013)","2013 J. Sup. Ct. U.S. 218",""
1326,697,"Shanta Driver","",false,1,"Oct. 15, 2013","Schuette v. Coalition to Defend Affirmative Action, 572 U.S. ___ (2014)","2013 J. Sup. Ct. U.S. 218",""
1327,634,"Nicole A. Saharsky","",false,18,"Oct. 16, 2013","Kansas v. Cheever, 571 U.S. ___ (2013)","2013 J. Sup. Ct. U.S. 219",""
1328,667,"Melissa A. Sherry","",false,8,"Nov. 4, 2013","Walden v. Fiore, 571 U.S. ___ (2014)","2013 J. Sup. Ct. U.S. 270",""
1329,698,"Angela L. Campbell","",false,1,"Nov. 12, 2013","Burrage v. United States, 571 U.S. ___ (2014)","2013 J. Sup. Ct. U.S. 291",""
1330,634,"Nicole A. Saharsky","",false,19,"Nov. 12, 2013","Lawson v. FMR LLC, 572 U.S. ___ (2014)","2013 J. Sup. Ct. U.S. 292",""
1331,653,"Ginger D. Anders","",false,10,"Dec. 2, 2013","BG Group Ple v. Republic of Argentina, 572 U.S. ___ (2014)","2013 J. Sup. Ct. U.S. 362",""
1332,637,"Adina H. Rosenbaum","",false,2,"Dec. 3, 2013","Northwest v. Ginsberg, 572 U.S. ___ (2014)","2013 J. Sup. Ct. U.S. 364",""
1333,659,"Elaine J. Goldenberg","",false,4,"Dec. 10, 2013","Scialabba v. De Osorio, 573 U.S. ___ (2014)","2013 J. Sup. Ct. U.S. 396",""
1334,699,"Lauren A. Moskowitz","",false,1,"Dec. 11, 2013","Lozano v. Alvarez, 572 U.S. ___ (2014)","2013 J. Sup. Ct. U.S. 397",""
1335,678,"Ann O'Connell","",false,7,"Dec. 11, 2013","Lozano v. Alvarez, 572 U.S. ___ (2014)","2013 J. Sup. Ct. U.S. 397",""
1336,700,"Susan R. Lenz","",false,1,"Dec. 11, 2013","White v. Woodall, 572 U.S. 1701 (2014)","2013 J. Sup. Ct. U.S. 397",""
1337,660,"Sarah E. Harrington","",false,9,"Jan. 14, 2014","Steven Law v. Siegel, 571 U.S. ___ (2014)","2013 J. Sup. Ct. U.S. 476",""
1338,701,"Jennifer Grace Miller","",false,1,"Jan. 15, 2014","McCullen v. Coakley, 573 U.S. ___ (2014)","2013 J. Sup. Ct. U.S. 479",""
1339,667,"Melissa A. Sherry","",false,9,"Jan. 15, 2014","United States v. Castleman, 572 U.S. ___ (2014)","2013 J. Sup. Ct. U.S. 479",""
1340,634,"Nicole A. Saharsky","",false,20,"Jan. 21, 2014","Petrella v. Metro-Goldwyn-Mayer, 572 U.S. ___ (2014)","2013 J. Sup. Ct. U.S. 497",""
1341,702,"Rachel P. Kovner","",false,1,"Jan. 21, 2014","Navarette v. California, 572 U.S. ___ (2014)","2013 J. Sup. Ct. U.S. 497",""
1342,660,"Sarah E. Harrington","",false,10,"Feb. 25, 2014","Robers v. United States, 572 U.S. ___ (2014)","2013 J. Sup. Ct. U.S. 600",""
1343,633,"Danielle Spinelli","",false,3,"Mar. 24, 2014","Clark v. Rameker, 573 U.S. ___ (2014)","2013 J. Sup. Ct. U.S. 676-677",""
1344,667,"Melissa A. Sherry","",false,10,"Apr. 21, 2014","POM Wonderful v. The Coca-Cola Company, 573 U.S. ___ (2013)","2013 J. Sup. Ct. U.S. 764",""
1345,392,"Kathleen M. Sullivan","",false,9,"Apr. 21, 2014","POM Wonderful v. The Coca-Cola Company, 573 U.S. ___ (2013)","2013 J. Sup. Ct. U.S. 764","originally listed as her 8th argument"
1346,660,"Sarah E. Harrington","",false,11,"Apr. 23, 2014","United States v. Clarke, 573 U.S. ___ (2014)","2013 J. Sup. Ct. U.S. 770",""
1347,179,"Judith H. Mizner","",false,3,"Apr. 29, 2014","Riley v California, 573 U.S. ___ (2014)","2013 J. Sup. Ct. U.S. 797",""
1348,653,"Ginger D. Anders","",false,11,"Apr. 30, 2014","Limelight Networks v. Akamai Technologies, 572 U.S. ___ (2014)","2013 J. Sup. Ct. U.S. 800",""
1349,702,"Rachel P. Kovner","",false,2,"Oct 6, 2014","Heien v. North Carolina, 574 U.S. ___ (2014)","2014 J. Sup. Ct. U.S. 157",""
1350,472,"Sheila L. Birnbaum","",false,3,"Oct. 5, 2014","Warger v. Shauers, 574 U.S. ___ (2014)","2014 J. Sup. Ct. U.S. 162",""
1351,660,"Sarah E. Harrington","",false,12,"Oct. 5, 2014","Warger v. Shauers, 574 U.S. ___ (2014)","2014 J. Sup. Ct. U.S. 162",""
1352,678,"Ann O'Connell","",false,8,"Oct. 14, 2014","Kansas v. Carr, 577 U.S. ___ (2016)","2014 J. Sup. Ct. U.S. 194",""
1353,653,"Ginger D. Anders","",false,12,"Oct. 15, 2014","Teva Pharmaceutica ls USA v. Sandoz, 574 U.S. ___ (2015)","2014 J. Sup. Ct. U.S. 196",""
1354,703,"Alyza D. Lewin","",false,1,"Nov. 3, 2014","Zivotofsky v. Kerry, 576 U.S. ___ (2015)","2014 J. Sup. Ct. U.S. 249",""
1355,634,"Nicole A. Saharsky","",false,21,"Nov. 3, 2014","Omnicare v. Laborers Council Construction industry Pension Fund, 575 U.S. ___ (2015)","2014 J. Sup. Ct. U.S. 249",""
1356,659,"Elaine J. Goldenberg","",false,5,"Nov. 4, 2014","Jesinoski v. Countrywide Home Loans, 574 U.S. ___ (2015)","2014 J. Sup. Ct. U.S. 252",""
1357,704,"Katherine M. Mendes","",false,1,"Nov. 5, 2014","Johnson v. United States, 576 U.S. ___ (2015)","2015 J. Sup. Ct. U.S. 254",""
1358,678,"Ann O'Connell","",false,9,"Nov. 10, 2014","T-Mobile South v. City of Roswell, Georgia, 574 U.S. ___ (2015)","2014 J. Sup. Ct. U.S. 280",""
1359,705,"Allyson N. Ho","",false,1,"Nov. 10, 2014","M&G Polymers USA v. Tackett, 574 U.S. ___ (2015)","2014 J. Sup. Ct. U.S. 280",""
1360,626,"Julia P. Clark","",false,2,"Nov. 10, 2014","M&G Polymers USA v. Tackett, 574 U.S. ___ (2015)","2014 J. Sup. Ct. U.S. 280",""
1361,705,"Allyson N. Ho","",false,2,"Dec. 1, 2014","Nickols v. Mortgage Bankers Association, 575 U.S. ___ (2015)","2014 J. Sup. Ct. U.S. 339",""
1362,593,"Caitlin J. Halligan","",false,6,"Dec. 3, 2014","Young v. United Parcel Service, 575 U.S. ___ (2015)","2014 J. Sup. Ct. U.S. 344",""
1363,660,"Sarah E. Harrington","",false,13,"Dec. 3, 2014","Hana Financial v. Hana Bank, 574 U.S. ___ (2015)","2014 J. Sup. Ct. U.S. 344",""
1364,659,"Elaine J. Goldenberg","",false,6,"Dec. 9, 2014","Alabama Department of Revenue v. CSX Transportation , 575 U.S. ___ (2015)","2014 J. Sup. Ct. U.S. 366",""
1365,706,"Elizabeth B. Prelogar","",false,1,"Dec. 10, 2014","United States v. June, 575 U.S. ___ (2015)","2014 J. Sup. Ct. U.S. 370",""
1366,702,"Rachel P. Kovner","",false,3,"Jan. 14, 2015","Mellouli v. Holder, 575 U.S. ___ (2015)","2014 J. Sup. Ct. U.S. 450",""
1367,707,"Catherine Steege","",false,1,"Jan. 14, 2015","Wellness International Network v. Sharif, 575 U.S. ___ (2015)","2014 J. Sup. Ct. U.S. 450",""
1368,634,"Nicole A. Saharsky","",false,22,"Jan. 15, 2015","Mach Mining v. Equal Employment Opportunity Commission, 575 U.S. ___ (2015)","2014 J. Sup. Ct. U.S. 448",""
1369,653,"Ginger D. Anders","",false,13,"Jan. 21, 2015","Rodriguez v. United States, 575 U.S. ___ (2015)","2014 J. Sup. Ct. U.S. 474",""
1370,678,"Ann O'Connell","",false,10,"Feb. 24, 2015","Henderson v. United States, 575 U.S. ___ (2015)","2014 J. Sup. Ct. U.S. 568",""
1371,634,"Nicole A. Saharsky","",false,23,"Feb. 24, 2015","Tibble v. Edison International, 575 U.S. ___ (2015)","2014 J. Sup. Ct. U.S. 568",""
1372,708,"Ilana H. Eisenstein","",false,1,"Mar. 2, 2015","Ohio v. Clark, 576 U.S. ___ (2015)","2014 J. Sup. Ct. U.S. 594",""
1373,709,"Robin Urbanski","",false,1,"Mar. 3, 2015","Davis v. Ayala, 576 U.S. ___ (2015)","2014 J. Sup. Ct. U.S. 596",""
1374,710,"Christine Van Aken","",false,1,"Mar. 23, 2015","City and County of San Francisco, California v. Sheehan, 575 U.S. ___ (2015)","2014 J. Sup. Ct. U.S. 646",""
1375,633,"Danielle Spinelli","",false,4,"Mar. 24, 2015","Bank of America v. Edelmiro, 575 U.S. ___ (2015)","2014 J. Sup. Ct. U.S. 647-648",""
1376,711,"Premila Burns","",false,1,"Mar. 30, 2015","Brumfield v. Cain, 576 U.S. ___ (2015)","2014 J. Sup. Ct. U.S. 672",""
1377,653,"Ginger D. Anders","",false,14,"Mar. 31, 2015","Commil USA v. Cisco Systems, 575 U.S. ___ (2015)","2014 J. Sup. Ct. U.S. 674",""
1378,712,"Katherine M. Mendendez","",false,1,"Apr. 20, 2015","Johnson v. United States, 576 U.S. ___ (2015)","2014 J. Sup. Ct. U.S. 732",""
1379,660,"Sarah E. Harrington","",false,14,"Apr. 21, 2015","McFadden v. United States, 576 U.S. ___ (2015)","2014 J. Sup. Ct. U.S. 734",""
1380,713,"Wendy M. Ward","",false,1,"Apr. 27, 2015","Kingsley v. Hendrickson, 576 U.S. ___ (2015)","2014 J. Sup. Ct. U.S. 753",""
