term,usCite,caseTitle,audioTitle,docket,dateArgument,dateDecision,url,file,urlOyez,notes
"2009","560 U.S. 586","Astrue v. Ratliff","Opinion Announcement - June 14, 2010","08-1322","2010-06-14","2010-06-14","https://api.oyez.org/case_media/opinion_announcement_audio/22608","/sources/oyez/transcripts/_files/2009/08-1322_22608_decision.json","https://api.oyez.org/cases/2009/08-1322",""
"2009","560 U.S. 605","Dolan v. United States","Opinion Announcement - June 14, 2010","09-367","2010-06-14","2010-06-14","https://api.oyez.org/case_media/opinion_announcement_audio/21770","/sources/oyez/transcripts/_files/2009/09-367_21770_decision.json","https://api.oyez.org/cases/2009/09-367",""
"2009","560 U.S. 631","Holland v. Florida","Opinion Announcement - June 14, 2010","09-5327","2010-06-14","2010-06-14","https://api.oyez.org/case_media/opinion_announcement_audio/21403","/sources/oyez/transcripts/_files/2009/09-5327_21403_decision.json","https://api.oyez.org/cases/2009/09-5327",""
"2009","560 U.S. 563","Carachuri-Rosendo v. Holder","Opinion Announcement - June 14, 2010","09-60","2010-06-14","2010-06-14","https://api.oyez.org/case_media/opinion_announcement_audio/21511","/sources/oyez/transcripts/_files/2009/09-60_21511_decision.json","https://api.oyez.org/cases/2009/09-60",""
"2009","560 U.S. 702","Stop the Beach Renourishment Inc. v. Florida Department of Environmental Protection","Opinion Announcement - June 17, 2010","08-1151","2010-06-17","2010-06-17","https://api.oyez.org/case_media/opinion_announcement_audio/23123","/sources/oyez/transcripts/_files/2009/08-1151_23123_decision.json","https://api.oyez.org/cases/2009/08-1151",""
"2009","560 U.S. 746","City of Ontario v. Quon","Opinion Announcement - June 17, 2010","08-1332","2010-06-17","2010-06-17","https://api.oyez.org/case_media/opinion_announcement_audio/23194","/sources/oyez/transcripts/_files/2009/08-1332_23194_decision.json","https://api.oyez.org/cases/2009/08-1332",""
"2009","560 U.S. 674","New Process Steel v. NLRB","Opinion Announcement - June 17, 2010","08-1457","2010-06-17","2010-06-17","https://api.oyez.org/case_media/opinion_announcement_audio/21424","/sources/oyez/transcripts/_files/2009/08-1457_21424_decision.json","https://api.oyez.org/cases/2009/08-1457",""
"2009","560 U.S. 770","Schwab v. Reilly","Opinion Announcement - June 17, 2010","08-538","2010-06-17","2010-06-17","https://api.oyez.org/case_media/opinion_announcement_audio/22810","/sources/oyez/transcripts/_files/2009/08-538_22810_decision.json","https://api.oyez.org/cases/2009/08-538",""
"2009","560 U.S. 817","Dillon v. United States","Opinion Announcement - June 17, 2010","09-6338","2010-06-17","2010-06-17","https://api.oyez.org/case_media/opinion_announcement_audio/21348","/sources/oyez/transcripts/_files/2009/09-6338_21348_decision.json","https://api.oyez.org/cases/2009/09-6338",""
"2009","561 U.S. 1","Holder v. Humanitarian Law Project","Opinion Announcement - June 21, 2010","08-1498","2010-06-21","2010-06-21","https://api.oyez.org/case_media/opinion_announcement_audio/22099","/sources/oyez/transcripts/_files/2009/08-1498_22099_decision.json","https://api.oyez.org/cases/2009/08-1498",""
"2009","561 U.S. 89","Kawasaki Kisen Kaisha Ltd. v. Regal-Beloit Corp.","Opinion Announcement - June 21, 2010","08-1553","2010-06-21","2010-06-21","https://api.oyez.org/case_media/opinion_announcement_audio/22987","/sources/oyez/transcripts/_files/2009/08-1553_22987_decision.json","https://api.oyez.org/cases/2009/08-1553",""
"2009","561 U.S. 139","Monsanto Co. v. Geertson Seed Farms","Opinion Announcement - June 21, 2010","09-475","2010-06-21","2010-06-21","https://api.oyez.org/case_media/opinion_announcement_audio/21755","/sources/oyez/transcripts/_files/2009/09-475_21755_decision.json","https://api.oyez.org/cases/2009/09-475",""
"2009","561 U.S. 63","Rent-A-Center West, Inc. v. Jackson","Opinion Announcement - June 21, 2010","09-497","2010-06-21","2010-06-21","https://api.oyez.org/case_media/opinion_announcement_audio/22519","/sources/oyez/transcripts/_files/2009/09-497_22519_decision.json","https://api.oyez.org/cases/2009/09-497",""
"2009","561 U.S. 247","Morrison v. National Australia Bank","Opinion Announcement - June 24, 2010","08-1191","2010-06-24","2010-06-24","https://api.oyez.org/case_media/opinion_announcement_audio/21521","/sources/oyez/transcripts/_files/2009/08-1191_21521_decision.json","https://api.oyez.org/cases/2009/08-1191",""
"2009","561 U.S. 476","Weyhrauch v. United States","Opinion Announcement - June 24, 2010","08-1196","2010-06-24","2010-06-24","https://api.oyez.org/case_media/opinion_announcement_audio/22059","/sources/oyez/transcripts/_files/2009/08-1196_22059_decision.json","https://api.oyez.org/cases/2009/08-1196",""
"2009","561 U.S. 287","Granite Rock Co. v. International Brotherhood of Teamsters","Opinion Announcement - June 24, 2010","08-1214","2010-06-24","2010-06-24","https://api.oyez.org/case_media/opinion_announcement_audio/22467","/sources/oyez/transcripts/_files/2009/08-1214_22467_decision.json","https://api.oyez.org/cases/2009/08-1214",""
"2009","561 U.S. 358","Skilling v. United States","Opinion Announcement - June 24, 2010","08-1394","2010-06-24","2010-06-24","https://api.oyez.org/case_media/opinion_announcement_audio/22410","/sources/oyez/transcripts/_files/2009/08-1394_22410_decision.json","https://api.oyez.org/cases/2009/08-1394",""
"2009","561 U.S. 465","Black v. United States","Opinion Announcement - June 24, 2010","08-876","2010-06-24","2010-06-24","https://api.oyez.org/case_media/opinion_announcement_audio/21617","/sources/oyez/transcripts/_files/2009/08-876_21617_decision.json","https://api.oyez.org/cases/2009/08-876",""
"2009","561 U.S. 320","Magwood v. Patterson","Opinion Announcement - June 24, 2010","09-158","2010-06-24","2010-06-24","https://api.oyez.org/case_media/opinion_announcement_audio/23142","/sources/oyez/transcripts/_files/2009/09-158_23142_decision.json","https://api.oyez.org/cases/2009/09-158",""
"2009","561 U.S. 186","Doe #1 v. Reed","Opinion Announcement - June 24, 2010","09-559","2010-06-24","2010-06-24","https://api.oyez.org/case_media/opinion_announcement_audio/23166","/sources/oyez/transcripts/_files/2009/09-559_23166_decision.json","https://api.oyez.org/cases/2009/09-559",""
"2009","561 U.S. 661","Christian Legal Society Chapter v. Martinez","Opinion Announcement - June 28, 2010","08-1371","2010-06-28","2010-06-28","https://api.oyez.org/case_media/opinion_announcement_audio/21290","/sources/oyez/transcripts/_files/2009/08-1371_21290_decision.json","https://api.oyez.org/cases/2009/08-1371",""
"2009","561 U.S. 742","McDonald v. Chicago","Opinion Announcement - June 28, 2010","08-1521","2010-06-28","2010-06-28","https://api.oyez.org/case_media/opinion_announcement_audio/21994","/sources/oyez/transcripts/_files/2009/08-1521_21994_decision.json","https://api.oyez.org/cases/2009/08-1521",""
"2009","561 U.S. 477","Free Enterprise Fund v. Public Company Oversight Board","Opinion Announcement - June 28, 2010","08-861","2010-06-28","2010-06-28","https://api.oyez.org/case_media/opinion_announcement_audio/22861","/sources/oyez/transcripts/_files/2009/08-861_22861_decision.json","https://api.oyez.org/cases/2009/08-861",""
"2009","561 U.S. 593","Bilski v. Kappos","Opinion Announcement - June 28, 2010","08-964","2010-06-28","2010-06-28","https://api.oyez.org/case_media/opinion_announcement_audio/21405","/sources/oyez/transcripts/_files/2009/08-964_21405_decision.json","https://api.oyez.org/cases/2009/08-964",""
"2010","562 U.S. 8","Abbott v. United States","Oral Argument - October 04, 2010","09-479","2010-10-04","2010-11-15","https://api.oyez.org/case_media/oral_argument_audio/22372","/sources/oyez/transcripts/_files/2010/09-479_22372_argument.json","https://api.oyez.org/cases/2010/09-479",""
"2010","562 U.S. 61","Ransom v. FIA Card Services, N.A.","Oral Argument - October 04, 2010","09-907","2010-10-04","2011-01-11","https://api.oyez.org/case_media/oral_argument_audio/21417","/sources/oyez/transcripts/_files/2010/09-907_21417_argument.json","https://api.oyez.org/cases/2010/09-907",""
"2010","562 U.S. 344","Michigan v. Bryant","Oral Argument - October 05, 2010","09-150","2010-10-05","2011-02-28","https://api.oyez.org/case_media/oral_argument_audio/22609","/sources/oyez/transcripts/_files/2010/09-150_22609_argument.json","https://api.oyez.org/cases/2010/09-150",""
"2010","562 U.S. 29","Los Angeles County, CA v. Humphries","Oral Argument - October 05, 2010","09-350","2010-10-05","2010-11-30","https://api.oyez.org/case_media/oral_argument_audio/21626","/sources/oyez/transcripts/_files/2010/09-350_21626_argument.json","https://api.oyez.org/cases/2010/09-350",""
"2010","562 U.S. 134","National Aeronautics and Space Administration v. Nelson","Oral Argument - October 05, 2010","09-530","2010-10-05","2011-01-19","https://api.oyez.org/case_media/oral_argument_audio/21463","/sources/oyez/transcripts/_files/2010/09-530_21463_argument.json","https://api.oyez.org/cases/2010/09-530",""
"2010","563 U.S. 51","Connick v. Thompson","Oral Argument - October 06, 2010","09-571","2010-10-06","2011-03-29","https://api.oyez.org/case_media/oral_argument_audio/22070","/sources/oyez/transcripts/_files/2010/09-571_22070_argument.json","https://api.oyez.org/cases/2010/09-571",""
"2010","562 U.S. ___","Snyder v. Phelps","Oral Argument - October 06, 2010","09-751","2010-10-06","2011-03-02","https://api.oyez.org/case_media/oral_argument_audio/21293","/sources/oyez/transcripts/_files/2010/09-751_21293_argument.json","https://api.oyez.org/cases/2010/09-751",""
"2010","562 U.S. 223","Bruesewitz v. Wyeth Inc.","Oral Argument - October 12, 2010","09-152","2010-10-12","2011-02-22","https://api.oyez.org/case_media/oral_argument_audio/23110","/sources/oyez/transcripts/_files/2010/09-152_23110_argument.json","https://api.oyez.org/cases/2010/09-152",""
"2010","562 U.S. 86","Harrington v. Richter","Oral Argument - October 12, 2010","09-587","2010-10-12","2011-01-19","https://api.oyez.org/case_media/oral_argument_audio/22706","/sources/oyez/transcripts/_files/2010/09-587_22706_argument.json","https://api.oyez.org/cases/2010/09-587",""
"2010","562 U.S. 115","Premo v. Moore","Oral Argument - October 12, 2010","09-658","2010-10-12","2011-01-19","https://api.oyez.org/case_media/oral_argument_audio/22379","/sources/oyez/transcripts/_files/2010/09-658_22379_argument.json","https://api.oyez.org/cases/2010/09-658",""
"2010","563 U.S. ___","Kasten v. Saint-Gobain Performance Plastics Corp.","Oral Argument - October 13, 2010","09-834","2010-10-13","2011-03-22","https://api.oyez.org/case_media/oral_argument_audio/23190","/sources/oyez/transcripts/_files/2010/09-834_23190_argument.json","https://api.oyez.org/cases/2010/09-834",""
"2010","562 U.S. 521","Skinner v. Switzer","Oral Argument - October 13, 2010","09-9000","2010-10-13","2011-03-07","https://api.oyez.org/case_media/oral_argument_audio/21948","/sources/oyez/transcripts/_files/2010/09-9000_21948_argument.json","https://api.oyez.org/cases/2010/09-9000",""
"2010","562 U.S. 180","Ortiz v. Jordan","Oral Argument - November 01, 2010","09-737","2010-11-01","2011-01-24","https://api.oyez.org/case_media/oral_argument_audio/22518","/sources/oyez/transcripts/_files/2010/09-737_22518_argument.json","https://api.oyez.org/cases/2010/09-737",""
"2010","563 U.S. 307","United States v. Tohono O'odham Nation","Oral Argument - November 01, 2010","09-846","2010-11-01","2011-04-26","https://api.oyez.org/case_media/oral_argument_audio/22729","/sources/oyez/transcripts/_files/2010/09-846_22729_argument.json","https://api.oyez.org/cases/2010/09-846",""
"2010","563 U.S. 277","Sossamon v. Texas","Oral Argument - November 02, 2010","08-1438","2010-11-02","2011-04-20","https://api.oyez.org/case_media/oral_argument_audio/21421","/sources/oyez/transcripts/_files/2010/08-1438_21421_argument.json","https://api.oyez.org/cases/2010/08-1438",""
"2010","564 U.S. ___","Brown v. Entertainment Merchants Association","Oral Argument - November 02, 2010","08-1448","2010-11-02","2011-06-27","https://api.oyez.org/case_media/oral_argument_audio/21675","/sources/oyez/transcripts/_files/2010/08-1448_21675_argument.json","https://api.oyez.org/cases/2010/08-1448",""
"2010","562 U.S. 411","Staub v. Proctor Hospital","Oral Argument - November 02, 2010","09-400","2010-11-02","2011-03-01","https://api.oyez.org/case_media/oral_argument_audio/21423","/sources/oyez/transcripts/_files/2010/09-400_21423_argument.json","https://api.oyez.org/cases/2010/09-400",""
"2010","562 U.S. ___","Williamson v. Mazda Motor of America, Inc.","Oral Argument - November 03, 2010","08-1314","2010-11-03","2011-02-23","https://api.oyez.org/case_media/oral_argument_audio/22763","/sources/oyez/transcripts/_files/2010/08-1314_22763_argument.json","https://api.oyez.org/cases/2010/08-1314",""
"2010","563 U.S. 125","Arizona Christian School Tuition Organization v. Winn","Oral Argument - November 03, 2010","09-987","2010-11-03","2011-04-04","https://api.oyez.org/case_media/oral_argument_audio/22462","/sources/oyez/transcripts/_files/2010/09-987_22462_argument.json","https://api.oyez.org/cases/2010/09-987",""
"2010","562 U.S. 40","Costco Wholesale Corporation v. Omega, S.A.","Oral Argument - November 08, 2010","08-1423","2010-11-08","2010-12-13","https://api.oyez.org/case_media/oral_argument_audio/22331","/sources/oyez/transcripts/_files/2010/08-1423_22331_argument.json","https://api.oyez.org/cases/2010/08-1423",""
"2010","562 U.S. 44","Mayo Foundation v. United States","Oral Argument - November 08, 2010","09-837","2010-11-08","2011-01-11","https://api.oyez.org/case_media/oral_argument_audio/22841","/sources/oyez/transcripts/_files/2010/09-837_22841_argument.json","https://api.oyez.org/cases/2010/09-837",""
"2010","563 U.S. 170","Cullen v. Pinholster","Oral Argument - November 09, 2010","09-1088","2010-11-09","2011-04-04","https://api.oyez.org/case_media/oral_argument_audio/23143","/sources/oyez/transcripts/_files/2010/09-1088_23143_argument.json","https://api.oyez.org/cases/2010/09-1088",""
"2010","563 U.S. 333","AT&T Mobility LLC v. Concepcion","Oral Argument - November 09, 2010","09-893","2010-11-09","2011-04-27","https://api.oyez.org/case_media/oral_argument_audio/21761","/sources/oyez/transcripts/_files/2010/09-893_21761_argument.json","https://api.oyez.org/cases/2010/09-893",""
"2010","562 U.S. 277","CSX Transportation, Inc. v. Alabama Department of Revenue","Oral Argument - November 10, 2010","09-520","2010-11-10","2011-02-22","https://api.oyez.org/case_media/oral_argument_audio/21395","/sources/oyez/transcripts/_files/2010/09-520_21395_argument.json","https://api.oyez.org/cases/2010/09-520",""
"2010","564 U.S. ___","Flores-Villar v. United States","Oral Argument - November 10, 2010","09-5801","2010-11-10","2011-06-13","https://api.oyez.org/case_media/oral_argument_audio/21805","/sources/oyez/transcripts/_files/2010/09-5801_21805_argument.json","https://api.oyez.org/cases/2010/09-5801",""
"2010","562 U.S. 8","Abbott v. United States","Opinion Announcement - November 15, 2010","09-479","2010-11-15","2010-11-15","https://api.oyez.org/case_media/opinion_announcement_audio/21530","/sources/oyez/transcripts/_files/2010/09-479_21530_decision.json","https://api.oyez.org/cases/2010/09-479",""
"2010","562 U.S. ___","Wall v. Kholi","Oral Argument - November 29, 2010","09-868","2010-11-29","2011-03-07","https://api.oyez.org/case_media/oral_argument_audio/21748","/sources/oyez/transcripts/_files/2010/09-868_21748_argument.json","https://api.oyez.org/cases/2010/09-868",""
"2010","562 U.S. ___","Walker v. Martin","Oral Argument - November 29, 2010","09-996","2010-11-29","2011-02-23","https://api.oyez.org/case_media/oral_argument_audio/21513","/sources/oyez/transcripts/_files/2010/09-996_21513_argument.json","https://api.oyez.org/cases/2010/09-996",""
"2010","563 U.S. 493","Brown v. Plata","Oral Argument - November 30, 2010","09-1233","2010-11-30","2011-05-23","https://api.oyez.org/case_media/oral_argument_audio/21480","/sources/oyez/transcripts/_files/2010/09-1233_21480_argument.json","https://api.oyez.org/cases/2010/09-1233",""
